filename,Ca,K,Mn,N,P,S,Zn
Mn_cdc03013-24a2-4b69-8cbe-f1acfb0272a8___JR_B-Spot-3345_JPG.rf.6310300aa10db785d3df0dfebc840344.jpg,0,0,1,0,0,0,0
Healthy_5c8400ba-6824-4c5d-ba27-c92d521c1117___JR_HL-7568_new30degFlipLR_JPG.rf.b3b66ab3ca643f1f64fc3e09a7b2a40b.jpg,0,0,0,0,0,0,0
Healthy_3dbd080a-21d0-4fb0-8c31-9638c6030943___JR_HL-5817_newPixel25_JPG.rf.4fce384a8e56dbd80e44f28887dfd94b.jpg,0,0,0,0,0,0,0
K_Mn_fc3f58b8-c3e1-446e-8e46-316e308aa6aa___JR_B-Spot-3293_180deg_JPG.rf.f5a1b7ec1cbac2720c598ef3d1db376a.jpg,0,1,1,0,0,0,0
K_Mn_P_77025edb-ef4e-4a72-a8d8-f4c12d43d91c___NREC_B-Spot-9083_180deg_JPG.rf.3656ab6cad4d473b3a792e402875056a.jpg,0,1,1,0,1,0,0
Healthy_5f8ceca0-9d35-48cf-847a-c5d39a198321___JR_HL-8297_flipTB_JPG.rf.9bfa25d15d4cea5cadccd2d5124a88ac.jpg,0,0,0,0,0,0,0
Mn_P_2bb75692-d488-406d-bce0-c7eab42557c5___NREC_B-Spot-1922_JPG.rf.5f5887bb3754df0ab1405d1be6326404.jpg,0,0,1,0,1,0,0
Mn_ceaabee8-4555-498b-a7ba-b5f96c4cfdcc___JR_B-Spot-3160_flipTB_JPG.rf.caef4aa446279463a164eb330b11a2b8.jpg,0,0,1,0,0,0,0
K_Mn_S_95acdbc4-f47e-445b-9dca-f194911f9cb3___JR_B-Spot-3283_flipTB_JPG.rf.00862638e9e038745e670343dc713d4d.jpg,0,1,1,0,0,1,0
K_P_8485adde-4e43-4c10-a9b1-be320de27869___NREC_B-Spot-9164_flipTB_JPG.rf.6c34fe6a6695a022fab6c2689ffd510d.jpg,0,1,0,0,1,0,0
Mn_6565f5ba-8e68-4d1a-b267-b12bfd73f3ef___JR_B-Spot-3252_JPG.rf.425322b63fb1a3c6b384747ac1c23e60.jpg,0,0,1,0,0,0,0
Mn_aca08460-3229-47d9-9ce6-7b2bb9f1ce7f___JR_B-Spot-8901_JPG.rf.5fc272e52c85a4b75396a9864b6711a3.jpg,0,0,1,0,0,0,0
K_P_0169b9ac-07b9-4be1-8b85-da94481f05a4___NREC_B-Spot-9169_flipTB_JPG.rf.4966777a9244d0fe828b8c34533106b4.jpg,0,1,0,0,1,0,0
Mn_389480c3-0209-45e3-b3ee-2447b22de68f___JR_B-Spot-9016_JPG.rf.84eb4528933dd88fddd6d29999e7dbcb.jpg,0,0,1,0,0,0,0
Ca_K_Mn_S_fc5d975d-8b5c-4e29-8490-34164c69cd3e___NREC_B-Spot-1832_flipTB_JPG.rf.60240a1663468a513da58cb027b8a8d7.jpg,1,1,1,0,0,1,0
Healthy_8b0c55d7-2d4b-447f-a788-05f18b781b86___JR_HL-8064_JPG.rf.789841d0288149221bbef5a0322ec701.jpg,0,0,0,0,0,0,0
K_2d553272-2101-4d56-9819-9f08de938418___NREC_B-Spot-9087_JPG.rf.fe4c20d1d47d03760ae2645ee7774bf2.jpg,0,1,0,0,0,0,0
Healthy_8fef0301-cadf-46db-893e-3ae309faf40b___JR_HL-8050_JPG.rf.50b0f3ca24a257c6e1c0ddf9c9c90479.jpg,0,0,0,0,0,0,0
Healthy_8a711858-3c85-4e73-a881-2fe3e503326e___JR_HL-8528_JPG.rf.f39fe2f83212337d8096940954e4e5ab.jpg,0,0,0,0,0,0,0
Mn_P_2bb75692-d488-406d-bce0-c7eab42557c5___NREC_B-Spot-1922_JPG.rf.6d862a758c578adebd3c54efc54c6d51.jpg,0,0,1,0,1,0,0
K_Mn_ee7addf1-7941-463f-899e-3c38cafea9df___JR_B-Spot-9002_180deg_JPG.rf.2cbdf25db70a10a6b89162d2d5727c3e.jpg,0,1,1,0,0,0,0
Mn_969f1458-b7a9-4880-9759-05b0005c978e___JR_B-Spot-8978_JPG.rf.a87b440797449c9e28d429ca224f874d.jpg,0,0,1,0,0,0,0
Healthy_93871bd6-a65b-4a43-9a06-c8f9092fef90___JR_HL-8881_JPG.rf.c846b3ac789139aaaddbb225c6ab4b93.jpg,0,0,0,0,0,0,0
Ca_K_Mn_14fa67ae-6059-40e9-9eca-2c5000c1d9cd___NREC_B-Spot-9225_JPG.rf.1b83c2a43159c588c167e722434601fe.jpg,1,1,1,0,0,0,0
Healthy_af1d3ef3-5ef6-4d74-8042-b126880c1781___JR_HL-5986_JPG.rf.be3dec6e15ca57d96138a2a125e5c703.jpg,0,0,0,0,0,0,0
Mn_af404304-673d-4788-b622-104f2cb0e7be___JR_B-Spot-3257_JPG.rf.14a2ed689724a361af476e5b47b8b0c6.jpg,0,0,1,0,0,0,0
Healthy_dd7055a8-fe9e-4cc3-9b5f-79cc32e2f73d___JR_HL-8752_JPG.rf.4c28706747290ebd396321513647ae10.jpg,0,0,0,0,0,0,0
Healthy_a8b32b31-a011-4c51-958d-5b49381278f7___JR_HL-7601_JPG.rf.8d4718afd263da7db29285993b9a14bc.jpg,0,0,0,0,0,0,0
Mn_a9c4f5b6-dd12-492d-bdd3-b2a593916add___JR_B-Spot-8871_flipTB_JPG.rf.2191dbf4bd9c756460a634a842075388.jpg,0,0,1,0,0,0,0
Healthy_4ea8bfc8-c0fb-4206-9630-171c91cd7bb3___JR_HL-7838_JPG.rf.c70f687eeae7e36eccb4a2c92824cec8.jpg,0,0,0,0,0,0,0
Healthy_2d34f331-50b9-4d90-851c-4b0d2ebc4f31___JR_HL-8724_newPixel25_JPG.rf.34b1bf10cfbca8b4c87b502d4583f3d4.jpg,0,0,0,0,0,0,0
K_Mn_975b25df-a4d7-4aca-b1b9-312487544eaa___JR_B-Spot-8830_180deg_JPG.rf.da1c77afb0fe723c6928093e2a00b34e.jpg,0,1,1,0,0,0,0
Healthy_7396426f-841d-48c1-ab42-7b2578d098ee___JR_HL-8271_JPG.rf.6873ae53f600dcc6cea8fc72229f7aff.jpg,0,0,0,0,0,0,0
Ca_K_Mn_Zn_b6f44b41-cb67-47be-9cf5-958c517ff465___JR_B-Spot-9100_JPG.rf.97224209b40e4910aac46caf65c7c783.jpg,1,1,1,0,0,0,1
Mn_88567f21-a54a-44bb-a572-e3b1c14c3832___JR_B-Spot-3156_flipTB_JPG.rf.3cab3620619fc94356aaf6214b756031.jpg,0,0,1,0,0,0,0
Mn_a3fad4a2-1e15-4bfd-9293-56f57540b44f___JR_B-Spot-9018_JPG.rf.5bc1e4dbb441144ad578a9718d9e8d6a.jpg,0,0,1,0,0,0,0
Healthy_3e75d3f9-4e1b-4f09-94e2-e55a9c4d860e___JR_HL-5978_newPixel25_JPG.rf.5b1dc259b69d1adee88918f03dc50999.jpg,0,0,0,0,0,0,0
K_Mn_P_6499df20-fea2-4b02-bd62-a88c813dd3db___NREC_B-Spot-1841_180deg_JPG.rf.6db9194541a07c6cb1333fdb656e96d7.jpg,0,1,1,0,1,0,0
Healthy_3e3596ca-16dd-4ccb-883d-0b777fd7a645___JR_HL-8592_newPixel25_JPG.rf.0a603524ea5e284f08e3bef1fea4c3d9.jpg,0,0,0,0,0,0,0
Healthy_5bb2ecb4-acf6-464c-a62e-c76a110fe22c___JR_HL-8890_flipTB_JPG.rf.f46366b92754d68f8e1d6efe362ff615.jpg,0,0,0,0,0,0,0
K_Mn_P_6e698a9c-27ae-4ebb-a041-c8f06a69d664___JR_B-Spot-3133_JPG.rf.d4de2df77cbde278f6b9ad61c03a1af3.jpg,0,1,1,0,1,0,0
Mn_P_637cbc00-46b3-4c63-aa26-1b496dc1c080___JR_B-Spot-3137_flipTB_JPG.rf.495a172b141ad32ce9262547cb387a3b.jpg,0,0,1,0,1,0,0
K_Mn_S_8048788f-facf-475b-8728-4724d98f4df9___JR_B-Spot-3216_JPG.rf.da500a5cf35f5a02894624429901211e.jpg,0,1,1,0,0,1,0
Mn_P_ba9e7d81-876f-4c05-9578-ddd45d8b3526___JR_B-Spot-3330_JPG.rf.bc9255539f284386fa667fe5871ba6f4.jpg,0,0,1,0,1,0,0
Healthy_253b8420-d8a7-4278-8f5c-b1a0dd709138___JR_HL-8214_JPG.rf.2f1c0ca18507038ddcba644cd4a0a578.jpg,0,0,0,0,0,0,0
Healthy_2a42396f-f9a9-47cc-9dd7-7149faf1e0e2___JR_HL-8544_new30degFlipLR_JPG.rf.33ec0c79605d8781ba6c1b0bd0ecfa9a.jpg,0,0,0,0,0,0,0
Healthy_2c76bbee-0033-4186-bdc6-3f70092c4046___JR_HL-6000_new30degFlipLR_JPG.rf.fee0807aca51de9de30671b20863c312.jpg,0,0,0,0,0,0,0
Mn_P_5d464619-91ea-4a7e-b992-622b478c92b9___JR_B-Spot-3346_JPG.rf.19a56ca5a15585bb8b7f9812ac977cbd.jpg,0,0,1,0,1,0,0
Healthy_2f2aa4d8-cb43-4745-8cac-7560829ba950___JR_HL-8020_newPixel25_JPG.rf.b41c78d38e866ba5851be4b87518126a.jpg,0,0,0,0,0,0,0
Mn_S_28462e1b-741c-4949-884f-e5c35375dab4___JR_B-Spot-3111_180deg_JPG.rf.bbc0b5ab47467627f2e114423f7b4a31.jpg,0,0,1,0,0,1,0
Mn_57337b7c-f7b3-4ed0-a249-921df1351cf1___JR_B-Spot-3243_180deg_JPG.rf.cddd55614d5352d4b2685e8c43d137b7.jpg,0,0,1,0,0,0,0
Healthy_3ba0eff1-bb0f-4624-8693-1890087db1d3___JR_HL-8510_180deg_JPG.rf.45ba0fa07956d0a563ca4c54f0a9b750.jpg,0,0,0,0,0,0,0
Healthy_4e73e705-1163-43fc-ab6b-27207d9d37c6___JR_HL-8124_180deg_JPG.rf.9f49abca803d26a5675d23517d3a2fed.jpg,0,0,0,0,0,0,0
Mn_c955b22e-69b7-4062-96ef-431fe8c37690___JR_B-Spot-8993_JPG.rf.fb85ac3b1a4047d482d0558e03b157cf.jpg,0,0,1,0,0,0,0
Healthy_fa64670e-5a85-4817-b2ee-7b12bba99176___JR_HL-8545_JPG.rf.880b46dbac96e50f145152a2c666c678.jpg,0,0,0,0,0,0,0
Healthy_17ed106f-ebaf-4049-a325-efb3040e6303___JR_HL-8307_JPG.rf.11fd502a70542a8a86e4de2ab6624b57.jpg,0,0,0,0,0,0,0
Healthy_f6f43f0f-592b-4e5a-9a34-73856a4a8571___JR_HL-5988_JPG.rf.22352abcb1f364924f99ef2a17d1c4b9.jpg,0,0,0,0,0,0,0
Healthy_4a014d71-25aa-47f4-b7cf-37dfd777b246___JR_HL-8433_newPixel25_JPG.rf.94fbded8a1ac814c77740ad8b793bf8e.jpg,0,0,0,0,0,0,0
Healthy_bdd0091e-a52a-4a80-8676-526c4fe75433___JR_HL-8718_JPG.rf.3a9068a0b782e80740a6eb59992f9b17.jpg,0,0,0,0,0,0,0
Mn_S_260e0075-466d-4aa2-8ad6-825cce898cdb___JR_B-Spot-9065_180deg_JPG.rf.7926c532527314095bd93b0777f68ff8.jpg,0,0,1,0,0,1,0
Mn_P_61fe0fde-0e1a-4977-adee-e9b66caaf809___NREC_B-Spot-1855_180deg_JPG.rf.6cec17d47b8627a352a114586aff4d0b.jpg,0,0,1,0,1,0,0
K_P_0169b9ac-07b9-4be1-8b85-da94481f05a4___NREC_B-Spot-9169_flipTB_JPG.rf.c94999cbb60eec98ae0676b7e708b6aa.jpg,0,1,0,0,1,0,0
Healthy_1fdbead6-97f6-4712-8c5e-2a1285e1e777___JR_HL-8681_new30degFlipLR_JPG.rf.1bc5d858041373542078891fb716e862.jpg,0,0,0,0,0,0,0
Mn_cf99fb0b-98c4-442a-aa0f-dfaab6398e52___JR_B-Spot-3166_180deg_JPG.rf.36b7d198bc369fc73ee8fda4f90f7833.jpg,0,0,1,0,0,0,0
Healthy_6d4e398b-a925-4397-9f38-39efef5a2916___JR_HL-8240_newPixel25_JPG.rf.a72348e714e6f29accbf46a5afbb6583.jpg,0,0,0,0,0,0,0
Healthy_5af6651e-818b-450b-b45a-008fce7096b3___JR_HL-5888_new30degFlipLR_JPG.rf.23783ee2f06eed7027ca06128476f704.jpg,0,0,0,0,0,0,0
Healthy_279a5c86-76d2-4c9d-9293-9ce666ced419___JR_HL-7893_JPG.rf.5c91922825c5151b254ca3ad51e3ab3a.jpg,0,0,0,0,0,0,0
Healthy_4afa2688-a33f-4adf-a0f5-18f9c5e7e848___JR_HL-8714_newPixel25_JPG.rf.1931299f9292f57c0707aee00408b136.jpg,0,0,0,0,0,0,0
Ca_K_S_71910a98-a735-4f6d-bd6b-117845ed0ad6___JR_B-Spot-3282_flipTB_JPG.rf.a3312681203668d3ed91cfc3d7b01a24.jpg,1,1,0,0,0,1,0
Mn_baaf70ae-a980-4cf0-a012-de1c2a35a2bd___JR_B-Spot-8822_180deg_JPG.rf.699cf83201f852bdf3ebb4178fb76149.jpg,0,0,1,0,0,0,0
Healthy_0e2afa6e-568c-4694-babd-dc15057b53b3___JR_HL-8475_JPG.rf.f4b6b941ba84499777ff632337652ee1.jpg,0,0,0,0,0,0,0
Healthy_1aa25bab-008c-4114-9832-096d81592dd9___JR_HL-7992_JPG.rf.247d24107caa2a9b82c31f395cb5a839.jpg,0,0,0,0,0,0,0
Healthy_5af6651e-818b-450b-b45a-008fce7096b3___JR_HL-5888_new30degFlipLR_JPG.rf.705cbd6c2a26a22f95c949f48e9a2503.jpg,0,0,0,0,0,0,0
P_b3f41636-2131-4a92-a65a-50ac160e9456___NREC_B-Spot-9213_180deg_JPG.rf.656ecf4d45f55e5541ec2938eb2fe880.jpg,0,0,0,0,1,0,0
Healthy_3fa34390-5e39-4858-a1e3-53c914782b84___JR_HL-8610_flipTB_JPG.rf.77001fd4d47fa93bc23e0e745ced8d0b.jpg,0,0,0,0,0,0,0
Mn_P_188f102a-6f64-4180-9d38-f98b61aaec60___JR_B-Spot-9014_180deg_JPG.rf.264d53734268025787a8b2c242eb74d0.jpg,0,0,1,0,1,0,0
Healthy_efb220da-f27d-4619-b2c0-d1242dde2933___JR_HL-6011_JPG.rf.a2c021d08ffc844c884176b758f9aae3.jpg,0,0,0,0,0,0,0
Healthy_b72ec90d-3d41-4fac-a96e-5e532de87d9c___JR_HL-8120_JPG.rf.fca904cc6ac55a1f9186c21a747a9dbe.jpg,0,0,0,0,0,0,0
K_Mn_P_49df8e8e-ecbb-4a62-b417-16f662d67b09___JR_B-Spot-9042_flipTB_JPG.rf.5e299482a3af393857924a5df1943930.jpg,0,1,1,0,1,0,0
N_z7405998592920_fdfde967a58976f1af7604db438f553b_jpg.rf.34c3c32efdbc68fa40fc53ea8203f26d.jpg,0,0,0,1,0,0,0
Healthy_4cff9a88-e36d-4c5a-aa11-9812ef5b063a___JR_HL-5940_flipTB_JPG.rf.3aa9368f1d350738f12bf0d38d43ed28.jpg,0,0,0,0,0,0,0
Healthy_4785ba47-66fe-42fd-8c51-678b54b23e9d___JR_HL-8495_JPG.rf.20907b2df06c9208b154eed10ad795e3.jpg,0,0,0,0,0,0,0
K_P_98911982-d13f-45f3-a098-bacf2924c154___NREC_B-Spot-1851_180deg_JPG.rf.ac029dff97086411b3f646a43c725eaf.jpg,0,1,0,0,1,0,0
Healthy_ab275c68-52f9-4e4d-93de-5df1b7864b8d___JR_HL-8461_JPG.rf.cec45f8cc758428217cb0ed2575956aa.jpg,0,0,0,0,0,0,0
Healthy_5aab6778-8eb7-4397-8912-0ef8a54d8c01___JR_HL-8046_flipTB_JPG.rf.001f42127b73d047310f6b9d22ab34b9.jpg,0,0,0,0,0,0,0
Healthy_2f070e21-3a24-435f-9122-10fb62f44c16___JR_HL-5824_180deg_JPG.rf.566350fd286e6b08ea42b5fc9c37966a.jpg,0,0,0,0,0,0,0
Healthy_030eee8e-5db2-4596-8ebc-6ab9b2fec504___JR_HL-5993_JPG.rf.3767f04d385d92d1eac76a49c295b160.jpg,0,0,0,0,0,0,0
Mn_P_9184edd2-6056-4da1-aaeb-bc9dc92d5247___NREC_B-Spot-9155_JPG.rf.ee84e88dce225190839291762d88836b.jpg,0,0,1,0,1,0,0
Healthy_5dd09f16-7e45-45ed-804f-236f210c3e60___JR_HL-8289_new30degFlipLR_JPG.rf.905704bcef723ffac1383f11a7152752.jpg,0,0,0,0,0,0,0
Healthy_179ce71a-c902-4712-9844-d737a9437468___JR_HL-7723_JPG.rf.1c1233a8b35b7ad10d38a77bba8f776b.jpg,0,0,0,0,0,0,0
Healthy_1d9f7d60-de05-420d-b620-63d0d1670b76___JR_HL-8837_new30degFlipLR_JPG.rf.8f8a9a8b1319d7cf1295bf2b95728b4f.jpg,0,0,0,0,0,0,0
K_Mn_Zn_17000d8e-8095-4f00-b704-b94b1c531d8d___JR_B-Spot-3384_flipTB_JPG.rf.908bfeaa49e90884dbceb5ea888fb9a5.jpg,0,1,1,0,0,0,1
Healthy_9d74f9ff-7c49-4210-93f8-99b2be15aaad___JR_HL-8366_JPG.rf.0e40be9cde448ec7bf263ff7bbba846d.jpg,0,0,0,0,0,0,0
K_Mn_P_7642e377-d6af-4092-ae84-a1fa10a7f1e1___NREC_B-Spot-1914_flipTB_JPG.rf.56c651bdf53e44756121207b7fa70c0e.jpg,0,1,1,0,1,0,0
Mn_Zn_48a7cf31-19e0-45ba-89c1-7887afa0bdd4___JR_B-Spot-9095_flipTB_JPG.rf.9224e03ed12e5883b007f649ebfb656b.jpg,0,0,1,0,0,0,1
Healthy_cc799066-155d-4d7d-9229-93db4e6be216___JR_HL-8421_JPG.rf.6e5c1f00a8e2b23e5a8beceb2b6ef961.jpg,0,0,0,0,0,0,0
Healthy_2ba359a8-68ff-4f4b-9c8d-10cab127b257___JR_HL-8294_new30degFlipLR_JPG.rf.56fb3488b88ca7a0c91db98a0c37a81d.jpg,0,0,0,0,0,0,0
Mn_P_e2e60809-4508-47a7-9357-6f410aec402a___NREC_B-Spot-1911_JPG.rf.1713df1bd54e89de505105b1132ec573.jpg,0,0,1,0,1,0,0
Healthy_10724f1f-17fb-4443-9878-26e31d97e2d9___JR_HL-7585_JPG.rf.904fa108e11d8b8e6d18145773b1e786.jpg,0,0,0,0,0,0,0
Healthy_2fb934df-b92d-4ede-8700-72a4c5a40f04___JR_HL-8839_new30degFlipLR_JPG.rf.bae1a21fb9cb69180fa25b582cb21947.jpg,0,0,0,0,0,0,0
Mn_P_b32ea1b7-7bf8-451e-b47c-c0cf37bba3d5___NREC_B-Spot-1913_JPG.rf.3682c6b9afd0db314f9682ebcd403782.jpg,0,0,1,0,1,0,0
K_P_65fc5138-b38a-42d6-a892-1441585ceebd___NREC_B-Spot-9057_JPG.rf.ef63b11e3241b3e61cf0819d71762c9a.jpg,0,1,0,0,1,0,0
Healthy_57a30847-5cb6-4edd-acd9-85d9be5e0aad___JR_HL-8223_JPG.rf.4d0ec765de3c832833da90b1be28591b.jpg,0,0,0,0,0,0,0
Mn_P_ff81e22a-09bf-49bd-b45a-c75606cd113b___NREC_B-Spot-1811_JPG.rf.d7f69770849e70d130fef72b3dc368d5.jpg,0,0,1,0,1,0,0
Mn_P_eb07f29d-097e-42b3-8aaf-b9bd635eec1c___JR_B-Spot-3303_flipTB_JPG.rf.a73e266441719690efad0fedd79e1623.jpg,0,0,1,0,1,0,0
Healthy_1f66bf0a-3af3-4084-ab73-c1e1b8f3dc46___JR_HL-8824_180deg_JPG.rf.9b3acdfed9e6a64bc2542fb353539d8f.jpg,0,0,0,0,0,0,0
Mn_S_75a64b98-63dd-4ef1-907f-09bdeb3a89dc___JR_B-Spot-3228_flipTB_JPG.rf.825bf14ef230d9c187aa146f2a77e67f.jpg,0,0,1,0,0,1,0
Healthy_7e0a7a50-371a-40f5-9d0a-4402c4ab6e93___JR_HL-7936_JPG.rf.7afd5ef238958d0fba7136a2de91eac6.jpg,0,0,0,0,0,0,0
K_Mn_P_baa2dfb9-ff6a-4f84-9036-243000982301___NREC_B-Spot-1880_JPG.rf.b3e5ea2abc3cf4599ee3e37b827bfd95.jpg,0,1,1,0,1,0,0
K_Mn_P_f7210adf-ebd1-44d7-9104-40244572d722___NREC_B-Spot-1807_flipTB_JPG.rf.6b9d72a32e4d54b204298dcd0b724c78.jpg,0,1,1,0,1,0,0
Ca_K_Mn_c9c9c8b5-11a8-4553-9a37-c78f218dba2b___JR_B-Spot-8984_180deg_JPG.rf.7b9d7f12d755e898154acfc799902987.jpg,1,1,1,0,0,0,0
Mn_af404304-673d-4788-b622-104f2cb0e7be___JR_B-Spot-3257_JPG.rf.c1147abde15cf54006a607544b79b25b.jpg,0,0,1,0,0,0,0
Healthy_55051c53-aa0b-4984-85ca-e3c3fcf75e70___JR_HL-7661_JPG.rf.5cd3aba03ac8421c0a33da2bf8fffa82.jpg,0,0,0,0,0,0,0
K_Mn_Zn_43aa27d3-3a37-4245-8b20-984512abfc6c___JR_B-Spot-3386_JPG.rf.cca04e29d5cc709e35ddd340ba74bd3b.jpg,0,1,1,0,0,0,1
K_Mn_656dbf3a-3aee-46a5-80b9-a86953fc82c5___JR_B-Spot-8879_180deg_JPG.rf.201e60949b022cc7c7aad553405dd085.jpg,0,1,1,0,0,0,0
Mn_a32c2976-7ef3-4dfa-95d8-c3c056b36012___JR_B-Spot-3145_180deg_JPG.rf.99c2f27162d1601c2a81c235fb11920a.jpg,0,0,1,0,0,0,0
Healthy_97cecbac-8471-4dca-b022-05819d2eed35___JR_HL-8885_JPG.rf.1c57f3da7c96bc262e47df3a0d0c293a.jpg,0,0,0,0,0,0,0
Healthy_5a91d465-2042-46de-8940-dfde77038e60___JR_HL-8793_180deg_JPG.rf.73139930c32b0df209f970d731e9d8e7.jpg,0,0,0,0,0,0,0
K_Mn_P_2ca511f9-951d-4f34-89af-25fd1a609584___NREC_B-Spot-9138_JPG.rf.dc93149c63e171429744222ca27cd867.jpg,0,1,1,0,1,0,0
K_Mn_P_a3d85f88-fcbd-42d9-9cf1-509e92b37929___NREC_B-Spot-9158_180deg_JPG.rf.8f57dcae08634336ad6cc867cf3839f3.jpg,0,1,1,0,1,0,0
Healthy_5da604ea-a5d3-48d3-a182-0f6fc7919e64___JR_HL-8106_JPG.rf.b3da6a2f48a0aefce522702de91bff16.jpg,0,0,0,0,0,0,0
Healthy_5ff24f92-0f5c-4702-b467-e4010a88ae54___JR_HL-7560_newPixel25_JPG.rf.afa175a8ac23cd451fb176d3e7fb91bb.jpg,0,0,0,0,0,0,0
Mn_P_b32ea1b7-7bf8-451e-b47c-c0cf37bba3d5___NREC_B-Spot-1913_180deg_JPG.rf.5886b8b5b96954e7ff43e734816fdd2b.jpg,0,0,1,0,1,0,0
P_a6dc1321-f6f9-48ae-be94-5ce894d15e89___NREC_B-Spot-9058_180deg_JPG.rf.a0349a6346b8c8650cecbf6f2c6ce3bc.jpg,0,0,0,0,1,0,0
Healthy_234945aa-456b-4f88-856c-40ea3dacf0d7___JR_HL-5889_JPG.rf.173f78fbd148a56c152151dd7defd49d.jpg,0,0,0,0,0,0,0
K_Mn_47fbd17d-c078-4465-8816-c675abd9c850___JR_B-Spot-3185_JPG.rf.1061ca729dfe632209c29c1139c3b25a.jpg,0,1,1,0,0,0,0
Mn_P_4cf90b49-1b89-422e-84ae-2e2fcfc2fa02___JR_B-Spot-3362_JPG.rf.d1d522f6ce2ee37aef25e19a01fb20e1.jpg,0,0,1,0,1,0,0
K_Mn_P_a664ab66-84d0-4bcf-b771-46db16372dda___NREC_B-Spot-1970_JPG.rf.e8d8e1ce9b55c50088c25d955c4f0499.jpg,0,1,1,0,1,0,0
Healthy_bdba3ee1-95a1-45b8-9c31-21add45a86aa___JR_HL-8594_JPG.rf.2d60bc077026f041470f2e8ebddb72b1.jpg,0,0,0,0,0,0,0
Healthy_512c1e86-ac5e-41dd-9791-c00fb4ca866d___JR_HL-8703_JPG.rf.4531fe7778db0f4f9833b6c18157a2ec.jpg,0,0,0,0,0,0,0
Healthy_598dad0c-6cea-40e6-9b83-2e0473cebe9b___JR_HL-8051_JPG.rf.294601dd1a84644e9ac39d14a726c10f.jpg,0,0,0,0,0,0,0
Mn_517e3352-9e28-4b42-970b-2aa198203960___JR_B-Spot-8855_JPG.rf.595450c8cfd6e899314b4e11494c1a42.jpg,0,0,1,0,0,0,0
K_Mn_P_86ef217d-b405-48b5-9cb0-cfaf47f61b15___NREC_B-Spot-9088_JPG.rf.57144558484000fd84e44b4ab4d29815.jpg,0,1,1,0,1,0,0
Mn_P_875f41e8-cd70-44f4-a17c-c8b77fed406c___JR_B-Spot-8902_180deg_JPG.rf.ad50a44967850c52a8ca214185205082.jpg,0,0,1,0,1,0,0
Healthy_dc9bcd28-1f28-430c-9f05-9895174a2805___JR_HL-5975_JPG.rf.a6fc3093bcad844cd90a3f948e95006e.jpg,0,0,0,0,0,0,0
Healthy_4a4e1da0-7772-4dbd-8a7a-c2db432080f0___JR_HL-8504_180deg_JPG.rf.f8c13c57cccb308f6198603d01c9fd13.jpg,0,0,0,0,0,0,0
Mn_924c8aa8-14ac-4b67-847b-900965799792___JR_B-Spot-3169_JPG.rf.242f2fac0d19a81b058a0c25d15cd9b0.jpg,0,0,1,0,0,0,0
Mn_P_f69531dd-6acc-4af1-afb1-b6970e153b6a___NREC_B-Spot-9248_JPG.rf.345ad2c5cf6dfe263dbf1390e3cb710f.jpg,0,0,1,0,1,0,0
Healthy_f822e8d5-6cb7-40ad-a6ce-b92105e7ce03___JR_HL-7905_JPG.rf.06007de2af71ffac86c9a0fd32499d1c.jpg,0,0,0,0,0,0,0
Healthy_075e9bdc-4921-440b-948d-83f30151317c___JR_HL-7958_JPG.rf.343df07c1a3e285efaf22586fba47f02.jpg,0,0,0,0,0,0,0
Mn_P_691dd132-7f59-4494-873c-a9dc69331c60___JR_B-Spot-3390_flipTB_JPG.rf.9760e502b189f263e67852084d2d89e8.jpg,0,0,1,0,1,0,0
Healthy_4855c282-3d4b-4bd7-a1c5-81461ad75e9d___JR_HL-7675_JPG.rf.f3c60bc5146a4c5ce1d9c623927b1f31.jpg,0,0,0,0,0,0,0
Mn_P_b928cffb-f480-44a8-9b09-70ef158fdc7c___JR_B-Spot-3155_flipTB_JPG.rf.752fa825fbcbed0a76067b29189b0a00.jpg,0,0,1,0,1,0,0
Healthy_ca892e94-6f92-4676-bf0c-a81ee6eb8997___JR_HL-5827_JPG.rf.d8fae3b6400497bfb46392c52df3f6c3.jpg,0,0,0,0,0,0,0
Healthy_a78a9a04-3ff9-44b2-bf18-58d5dc301014___JR_HL-8633_JPG.rf.4cfc1a94ea06ee54e08d672a70764c4d.jpg,0,0,0,0,0,0,0
Healthy_1ba85df7-f8db-4da9-afe5-25dd506ee87c___JR_HL-7881_new30degFlipLR_JPG.rf.7005a5ba875569b7bceff5a3258382bc.jpg,0,0,0,0,0,0,0
K_Mn_bcbca73b-22a6-40e4-ba78-8bfe313665ff___JR_B-Spot-8894_flipTB_JPG.rf.bcb71f7b21c519c422edc9466bc3bac2.jpg,0,1,1,0,0,0,0
Ca_K_Mn_S_48a7cf31-19e0-45ba-89c1-7887afa0bdd4___JR_B-Spot-9095_JPG.rf.11e3329bda89894197806133ec27b5aa.jpg,1,1,1,0,0,1,0
Mn_f66ef466-4e5e-4a62-b2aa-b21e0c78da5e___JR_B-Spot-3294_JPG.rf.a6870e64a3c65461b240eb12a64df199.jpg,0,0,1,0,0,0,0
Healthy_2d7a6a97-2425-4644-8821-2788ac9d0d18___JR_HL-8157_flipTB_JPG.rf.8a91d69dbef9ff17a11db69b5c6b9653.jpg,0,0,0,0,0,0,0
Healthy_acd50866-d2cf-4a7c-990c-2fd1f49e9cae___JR_HL-7953_JPG.rf.4babde2e1a664cd6f623b6aa959f35c3.jpg,0,0,0,0,0,0,0
